,Order Date
154702,11/08/19 12:44
151394,11/08/19 12:45
145654,11/08/19 12:47
152752,11/08/19 12:47
145655,11/08/19 12:47
140089,11/08/19 12:52
143625,11/08/19 12:52
149736,11/08/19 12:55
147002,11/08/19 12:55
139751,11/08/19 12:55
152141,11/08/19 12:57
140692,11/08/19 12:58
140508,11/08/19 12:59
149307,11/08/19 13:04
153914,11/08/19 13:05
153912,11/08/19 13:05
143907,11/08/19 13:05
153913,11/08/19 13:05
153752,11/08/19 13:06
147548,11/08/19 13:11
151806,11/08/19 13:12
139831,11/08/19 13:13
151822,11/08/19 13:14
152780,11/08/19 13:15
154458,11/08/19 13:15
151816,11/08/19 13:16
142454,11/08/19 13:17
143976,11/08/19 13:22
140386,11/08/19 13:24
149080,11/08/19 13:24
143427,11/08/19 13:24
147632,11/08/19 13:26
148940,11/08/19 13:27
146132,11/08/19 13:29
139724,11/08/19 13:30
147945,11/08/19 13:32
154179,11/08/19 13:34
140922,11/08/19 13:35
151348,11/08/19 13:38
148877,11/08/19 13:40
137988,11/08/19 13:42
145472,11/08/19 13:43
151393,11/08/19 13:45
140770,11/08/19 13:49
142719,11/08/19 13:54
139736,11/08/19 13:55
152953,11/08/19 13:56
149249,11/08/19 13:58
137768,11/08/19 14:01
144915,11/08/19 14:01
151329,11/08/19 14:06
143062,11/08/19 14:08
140324,11/08/19 14:08
147111,11/08/19 14:09
137588,11/08/19 14:17
138424,11/08/19 14:20
153207,11/08/19 14:20
139345,11/08/19 14:22
142157,11/08/19 14:22
148908,11/08/19 14:23
149921,11/08/19 14:24
145347,11/08/19 14:29
153927,11/08/19 14:31
153169,11/08/19 14:32
153883,11/08/19 14:34
147895,11/08/19 14:34
148564,11/08/19 14:40
153998,11/08/19 14:41
137971,11/08/19 14:41
142091,11/08/19 14:42
150115,11/08/19 14:42
137509,11/08/19 14:44
140606,11/08/19 14:45
147604,11/08/19 14:51
137880,11/08/19 14:51
151930,11/08/19 14:52
149414,11/08/19 14:53
138907,11/08/19 14:55
147898,11/08/19 14:58
147899,11/08/19 14:58
137765,11/08/19 14:59
154586,11/08/19 15:00
150485,11/08/19 15:00
146100,11/08/19 15:01
147861,11/08/19 15:03
143372,11/08/19 15:08
146954,11/08/19 15:10
138189,11/08/19 15:13
150028,11/08/19 15:13
137576,11/08/19 15:17
144562,11/08/19 15:17
144592,11/08/19 15:19
148900,11/08/19 15:20
153716,11/08/19 15:21
141920,11/08/19 15:22
144270,11/08/19 15:22
151443,11/08/19 15:22
152161,11/08/19 15:24
154441,11/08/19 15:29
140926,11/08/19 15:31
148493,11/08/19 15:32
151619,11/08/19 15:37
152203,11/08/19 15:37
144623,11/08/19 15:41
152272,11/08/19 15:42
142992,11/08/19 15:45
152414,11/08/19 15:47
143409,11/08/19 15:48
148367,11/08/19 15:53
143692,11/08/19 15:55
152695,11/08/19 15:57
150795,11/08/19 16:00
150658,11/08/19 16:00
146454,11/08/19 16:02
152717,11/08/19 16:06
154010,11/08/19 16:07
147334,11/08/19 16:08
141788,11/08/19 16:08
146206,11/08/19 16:08
146983,11/08/19 16:09
141214,11/08/19 16:11
147270,11/08/19 16:11
145685,11/08/19 16:13
144973,11/08/19 16:14
153164,11/08/19 16:19
150912,11/08/19 16:21
144127,11/08/19 16:22
149108,11/08/19 16:22
139853,11/08/19 16:23
139852,11/08/19 16:23
146649,11/08/19 16:24
147575,11/08/19 16:24
151655,11/08/19 16:25
148546,11/08/19 16:25
137906,11/08/19 16:27
148841,11/08/19 16:28
150548,11/08/19 16:30
149209,11/08/19 16:32
150645,11/08/19 16:33
138377,11/08/19 16:33
153956,11/08/19 16:40
147242,11/08/19 16:41
140557,11/08/19 16:41
140556,11/08/19 16:41
148470,11/08/19 16:46
142365,11/08/19 16:47
142021,11/08/19 16:54
142849,11/08/19 16:54
147280,11/08/19 16:56
149017,11/08/19 16:56
137627,11/08/19 16:58
143706,11/08/19 16:58
145777,11/08/19 17:03
144977,11/08/19 17:03
137817,11/08/19 17:03
148611,11/08/19 17:04
142852,11/08/19 17:10
145851,11/08/19 17:13
149950,11/08/19 17:14
147045,11/08/19 17:14
150403,11/08/19 17:15
138900,11/08/19 17:16
141398,11/08/19 17:18
148462,11/08/19 17:19
146217,11/08/19 17:19
152956,11/08/19 17:20
151859,11/08/19 17:20
145390,11/08/19 17:22
152850,11/08/19 17:26
144535,11/08/19 17:26
152329,11/08/19 17:27
142399,11/08/19 17:27
150014,11/08/19 17:27
152163,11/08/19 17:31
145241,11/08/19 17:32
154076,11/08/19 17:32
153686,11/08/19 17:34
146647,11/08/19 17:34
146646,11/08/19 17:34
143838,11/08/19 17:37
144725,11/08/19 17:39
144180,11/08/19 17:39
142301,11/08/19 17:40
137840,11/08/19 17:41
147066,11/08/19 17:41
152590,11/08/19 17:41
145132,11/08/19 17:43
141060,11/08/19 17:46
154453,11/08/19 17:47
141789,11/08/19 17:47
137609,11/08/19 17:48
154680,11/08/19 17:50
151888,11/08/19 17:52
146529,11/08/19 17:56
146713,11/08/19 17:57
137441,11/08/19 17:57
140112,11/08/19 17:58
147950,11/08/19 17:58
142211,11/08/19 17:58
146029,11/08/19 17:59
139277,11/08/19 18:00
145643,11/08/19 18:01
149824,11/08/19 18:01
147771,11/08/19 18:01
139155,11/08/19 18:09
140288,11/08/19 18:09
138173,11/08/19 18:10
138560,11/08/19 18:12
153213,11/08/19 18:12
139823,11/08/19 18:14
140710,11/08/19 18:17
147419,11/08/19 18:17
140837,11/08/19 18:20
144593,11/08/19 18:20
152591,11/08/19 18:21
143121,11/08/19 18:21
140959,11/08/19 18:22
138776,11/08/19 18:22
139537,11/08/19 18:28
152807,11/08/19 18:30
137893,11/08/19 18:33
145653,11/08/19 18:34
154645,11/08/19 18:38
137348,11/08/19 18:39
147994,11/08/19 18:42
142188,11/08/19 18:43
141937,11/08/19 18:43
141749,11/08/19 18:45
141414,11/08/19 18:46
152025,11/08/19 18:49
138875,11/08/19 18:49
139241,11/08/19 18:49
149095,11/08/19 18:49
144629,11/08/19 18:52
141833,11/08/19 18:55
148246,11/08/19 18:58
147239,11/08/19 18:58
141039,11/08/19 19:00
139212,11/08/19 19:00
137700,11/08/19 19:00
146046,11/08/19 19:00
151949,11/08/19 19:01
138463,11/08/19 19:01
139011,11/08/19 19:02
146333,11/08/19 19:02
138249,11/08/19 19:06
153326,11/08/19 19:08
153784,11/08/19 19:08
148356,11/08/19 19:08
139256,11/08/19 19:10
152845,11/08/19 19:12
142158,11/08/19 19:13
143698,11/08/19 19:18
146082,11/08/19 19:21
148293,11/08/19 19:22
148141,11/08/19 19:23
148659,11/08/19 19:24
153039,11/08/19 19:25
149728,11/08/19 19:26
138350,11/08/19 19:27
149681,11/08/19 19:30
153801,11/08/19 19:34
140051,11/08/19 19:35
138446,11/08/19 19:35
144199,11/08/19 19:36
148381,11/08/19 19:37
137719,11/08/19 19:38
145672,11/08/19 19:38
149390,11/08/19 19:39
144757,11/08/19 19:40
152836,11/08/19 19:44
148275,11/08/19 19:45
141868,11/08/19 19:46
140436,11/08/19 19:46
141869,11/08/19 19:46
152851,11/08/19 19:48
137183,11/08/19 19:49
144791,11/08/19 19:51
138609,11/08/19 19:51
148181,11/08/19 19:52
151293,11/08/19 19:53
147205,11/08/19 19:55
154723,11/08/19 19:55
147623,11/08/19 19:56
153884,11/08/19 19:56
143666,11/08/19 19:57
146676,11/08/19 19:58
147762,11/08/19 20:00
153565,11/08/19 20:00
145613,11/08/19 20:02
138262,11/08/19 20:07
146991,11/08/19 20:09
152093,11/08/19 20:10
149494,11/08/19 20:10
145569,11/08/19 20:11
147435,11/08/19 20:22
146780,11/08/19 20:24
141847,11/08/19 20:24
144600,11/08/19 20:25
141291,11/08/19 20:27
154024,11/08/19 20:27
146180,11/08/19 20:28
148537,11/08/19 20:28
144798,11/08/19 20:30
138356,11/08/19 20:30
144797,11/08/19 20:30
139927,11/08/19 20:30
146256,11/08/19 20:32
137702,11/08/19 20:32
141175,11/08/19 20:36
146688,11/08/19 20:37
140195,11/08/19 20:40
154619,11/08/19 20:40
145199,11/08/19 20:50
153133,11/08/19 20:50
152920,11/08/19 20:50
153132,11/08/19 20:50
144981,11/08/19 20:51
142792,11/08/19 20:55
149976,11/08/19 20:57
148642,11/08/19 20:57
140198,11/08/19 20:57
140032,11/08/19 20:57
139544,11/08/19 20:59
154700,11/08/19 21:01
147032,11/08/19 21:05
140182,11/08/19 21:08
140921,11/08/19 21:08
146027,11/08/19 21:08
152910,11/08/19 21:10
139866,11/08/19 21:10
140773,11/08/19 21:12
142772,11/08/19 21:14
137892,11/08/19 21:14
143071,11/08/19 21:14
144530,11/08/19 21:16
152683,11/08/19 21:16
149053,11/08/19 21:16
140449,11/08/19 21:20
137796,11/08/19 21:21
140220,11/08/19 21:21
139406,11/08/19 21:22
154098,11/08/19 21:24
146706,11/08/19 21:27
146705,11/08/19 21:27
148957,11/08/19 21:29
149541,11/08/19 21:35
150136,11/08/19 21:36
146472,11/08/19 21:39
154000,11/08/19 21:42
145597,11/08/19 21:43
148308,11/08/19 21:44
144895,11/08/19 21:45
151017,11/08/19 21:48
150556,11/08/19 21:49
141411,11/08/19 21:51
141018,11/08/19 21:51
145741,11/08/19 21:55
146614,11/08/19 21:57
146613,11/08/19 21:57
143325,11/08/19 21:59
151086,11/08/19 22:04
149759,11/08/19 22:06
145226,11/08/19 22:09
147808,11/08/19 22:13
150401,11/08/19 22:17
152990,11/08/19 22:18
138312,11/08/19 22:20
144103,11/08/19 22:21
150697,11/08/19 22:23
154324,11/08/19 22:23
148504,11/08/19 22:25
151977,11/08/19 22:25
139766,11/08/19 22:27
141436,11/08/19 22:28
141912,11/08/19 22:28
138290,11/08/19 22:29
154209,11/08/19 22:31
153455,11/08/19 22:33
150341,11/08/19 22:36
139640,11/08/19 22:38
151508,11/08/19 22:44
144399,11/08/19 22:45
141353,11/08/19 22:48
145557,11/08/19 22:51
146515,11/08/19 22:53
147749,11/08/19 22:58
142340,11/08/19 22:59
149973,11/08/19 23:01
145365,11/08/19 23:07
142661,11/08/19 23:12
143340,11/08/19 23:18
138548,11/08/19 23:23
139498,11/08/19 23:26
143417,11/08/19 23:28
140599,11/08/19 23:35
152658,11/08/19 23:41
145638,11/08/19 23:47
138420,11/08/19 23:48
147819,11/08/19 23:53
137877,11/09/19 00:12
139225,11/09/19 00:14
141466,11/09/19 00:25
148089,11/09/19 00:33
154267,11/09/19 00:37
142678,11/09/19 00:39
140933,11/09/19 00:55
154215,11/09/19 00:56
149031,11/09/19 01:05
149030,11/09/19 01:05
139223,11/09/19 01:06
144473,11/09/19 01:07
144827,11/09/19 01:08
143691,11/09/19 01:10
138632,11/09/19 01:14
141082,11/09/19 01:34
149653,11/09/19 01:46
149652,11/09/19 01:46
140841,11/09/19 02:02
138402,11/09/19 02:26
154070,11/09/19 02:31
138517,11/09/19 02:42
142236,11/09/19 02:44
142238,11/09/19 02:44
142237,11/09/19 02:44
153811,11/09/19 03:01
145857,11/09/19 03:06
140493,11/09/19 03:08
142517,11/09/19 03:10
154408,11/09/19 03:29
152799,11/09/19 03:48
153796,11/09/19 04:23
149630,11/09/19 04:28
137277,11/09/19 04:37
145418,11/09/19 04:42
139583,11/09/19 04:59
138328,11/09/19 05:38
154726,11/09/19 05:41
151199,11/09/19 05:41
144658,11/09/19 05:44
142770,11/09/19 05:48
140961,11/09/19 06:07
140962,11/09/19 06:07
144187,11/09/19 06:11
150978,11/09/19 06:16
144333,11/09/19 06:26
145386,11/09/19 06:32
148767,11/09/19 06:37
147891,11/09/19 06:43
153114,11/09/19 06:44
153306,11/09/19 06:45
145896,11/09/19 06:48
154488,11/09/19 06:48
154182,11/09/19 06:51
141021,11/09/19 07:00
140314,11/09/19 07:03
141644,11/09/19 07:10
149468,11/09/19 07:25
150863,11/09/19 07:26
139391,11/09/19 07:29
143330,11/09/19 07:30
150606,11/09/19 07:34
151247,11/09/19 07:39
150465,11/09/19 07:43
153840,11/09/19 07:47
153582,11/09/19 07:51
148747,11/09/19 07:51
139603,11/09/19 07:51
147454,11/09/19 08:07
154208,11/09/19 08:08
138349,11/09/19 08:25
150576,11/09/19 08:29
141506,11/09/19 08:32
144351,11/09/19 08:36
150453,11/09/19 08:38
137645,11/09/19 08:45
151088,11/09/19 08:45
142137,11/09/19 08:55
150930,11/09/19 08:59
140801,11/09/19 08:59
138628,11/09/19 09:00
145125,11/09/19 09:00
149411,11/09/19 09:05
143924,11/09/19 09:05
153532,11/09/19 09:09
153533,11/09/19 09:09
148371,11/09/19 09:13
148615,11/09/19 09:14
154523,11/09/19 09:19
147071,11/09/19 09:21
150145,11/09/19 09:22
140258,11/09/19 09:26
148441,11/09/19 09:29
150457,11/09/19 09:33
138896,11/09/19 09:33
153223,11/09/19 09:36
152706,11/09/19 09:38
141674,11/09/19 09:42
148789,11/09/19 09:44
149454,11/09/19 09:46
140971,11/09/19 09:46
141823,11/09/19 09:49
150601,11/09/19 09:50
141516,11/09/19 09:54
153863,11/09/19 10:01
143711,11/09/19 10:02
144198,11/09/19 10:02
152847,11/09/19 10:03
152846,11/09/19 10:03
145839,11/09/19 10:06
141125,11/09/19 10:06
137913,11/09/19 10:08
146786,11/09/19 10:10
148425,11/09/19 10:11
142204,11/09/19 10:14
152314,11/09/19 10:15
153160,11/09/19 10:15
147175,11/09/19 10:22
150415,11/09/19 10:25
147918,11/09/19 10:27
143688,11/09/19 10:39
147411,11/09/19 10:41
153505,11/09/19 10:43
149549,11/09/19 10:44
138805,11/09/19 10:48
145608,11/09/19 10:48
139726,11/09/19 10:55
137764,11/09/19 10:55
151469,11/09/19 10:58
151468,11/09/19 10:58
149167,11/09/19 10:58
142186,11/09/19 11:00
138179,11/09/19 11:00
139830,11/09/19 11:01
138411,11/09/19 11:03
147160,11/09/19 11:03
143703,11/09/19 11:07
148967,11/09/19 11:07
147545,11/09/19 11:08
154178,11/09/19 11:09
137752,11/09/19 11:09
154023,11/09/19 11:10
145592,11/09/19 11:10
152088,11/09/19 11:11
149300,11/09/19 11:15
150581,11/09/19 11:18
142445,11/09/19 11:20
147815,11/09/19 11:22
151290,11/09/19 11:23
151291,11/09/19 11:23
144532,11/09/19 11:24
141600,11/09/19 11:27
143428,11/09/19 11:27
139643,11/09/19 11:30
146191,11/09/19 11:30
141452,11/09/19 11:31
140592,11/09/19 11:31
144497,11/09/19 11:32
138798,11/09/19 11:36
152838,11/09/19 11:38
144222,11/09/19 11:41
148419,11/09/19 11:44
140611,11/09/19 11:44
144462,11/09/19 11:44
140227,11/09/19 11:45
148075,11/09/19 11:45
137177,11/09/19 11:46
141916,11/09/19 11:47
140514,11/09/19 11:49
147875,11/09/19 11:49
142569,11/09/19 11:51
146375,11/09/19 11:52
147150,11/09/19 11:55
137762,11/09/19 11:56
142631,11/09/19 12:01
144092,11/09/19 12:02
140836,11/09/19 12:05
152568,11/09/19 12:05
151526,11/09/19 12:06
138361,11/09/19 12:14
148549,11/09/19 12:16
153904,11/09/19 12:18
152404,11/09/19 12:20
141676,11/09/19 12:21
143386,11/09/19 12:21
151570,11/09/19 12:25
141632,11/09/19 12:26
148366,11/09/19 12:26
141581,11/09/19 12:26
138910,11/09/19 12:27
148496,11/09/19 12:34
141532,11/09/19 12:34
144648,11/09/19 12:35
139693,11/09/19 12:36
154656,11/09/19 12:42
150167,11/09/19 12:44
149043,11/09/19 12:45
141574,11/09/19 12:47
150302,11/09/19 12:48
146925,11/09/19 12:49
152722,11/09/19 12:50
138617,11/09/19 12:57
149987,11/09/19 12:58
146194,11/09/19 13:00
150942,11/09/19 13:03
147512,11/09/19 13:04
141313,11/09/19 13:07
138799,11/09/19 13:08
141622,11/09/19 13:10
141621,11/09/19 13:10
152753,11/09/19 13:16
143584,11/09/19 13:17
143585,11/09/19 13:17
147236,11/09/19 13:17
148821,11/09/19 13:18
139775,11/09/19 13:19
139913,11/09/19 13:21
140743,11/09/19 13:21
147479,11/09/19 13:22
153820,11/09/19 13:22
151804,11/09/19 13:23
146419,11/09/19 13:26
140732,11/09/19 13:30
149644,11/09/19 13:30
147127,11/09/19 13:33
141459,11/09/19 13:35
149558,11/09/19 13:35
137536,11/09/19 13:40
147461,11/09/19 13:48
149441,11/09/19 13:50
140387,11/09/19 13:51
139669,11/09/19 13:55
137128,11/09/19 13:56
140110,11/09/19 13:58
153972,11/09/19 13:59
149915,11/09/19 13:59
153973,11/09/19 13:59
149394,11/09/19 14:00
145977,11/09/19 14:02
139806,11/09/19 14:04
152530,11/09/19 14:05
138644,11/09/19 14:07
145698,11/09/19 14:10
145699,11/09/19 14:10
144101,11/09/19 14:10
144102,11/09/19 14:10
140145,11/09/19 14:12
144866,11/09/19 14:12
150801,11/09/19 14:12
150365,11/09/19 14:13
150029,11/09/19 14:15
150543,11/09/19 14:17
138502,11/09/19 14:17
150043,11/09/19 14:25
154668,11/09/19 14:25
153675,11/09/19 14:26
150695,11/09/19 14:26
152515,11/09/19 14:26
139331,11/09/19 14:28
153103,11/09/19 14:29
149400,11/09/19 14:30
146363,11/09/19 14:31
152153,11/09/19 14:32
146969,11/09/19 14:34
153642,11/09/19 14:34
151653,11/09/19 14:35
140274,11/09/19 14:35
150772,11/09/19 14:35
142187,11/09/19 14:35
150773,11/09/19 14:35
148734,11/09/19 14:38
141558,11/09/19 14:42
151344,11/09/19 14:43
150344,11/09/19 14:46
153158,11/09/19 14:55
153157,11/09/19 14:55
145412,11/09/19 14:56
139307,11/09/19 14:57
148033,11/09/19 14:58
142708,11/09/19 15:00
141163,11/09/19 15:00
139129,11/09/19 15:02
142241,11/09/19 15:02
153658,11/09/19 15:02
154027,11/09/19 15:05
149922,11/09/19 15:06
151550,11/09/19 15:07
154721,11/09/19 15:09
154048,11/09/19 15:11
154766,11/09/19 15:13
152286,11/09/19 15:16
141245,11/09/19 15:16
139836,11/09/19 15:16
146176,11/09/19 15:17
145045,11/09/19 15:20
148774,11/09/19 15:21
138712,11/09/19 15:22
153378,11/09/19 15:28
140912,11/09/19 15:30
143491,11/09/19 15:30
144118,11/09/19 15:30
147718,11/09/19 15:33
151306,11/09/19 15:33
137885,11/09/19 15:34
148492,11/09/19 15:37
150430,11/09/19 15:40
150429,11/09/19 15:40
149804,11/09/19 15:41
144611,11/09/19 15:42
153599,11/09/19 15:43
146402,11/09/19 15:43
151940,11/09/19 15:44
140271,11/09/19 15:50
148332,11/09/19 15:54
148331,11/09/19 15:54
152879,11/09/19 15:56
151765,11/09/19 16:01
137976,11/09/19 16:03
137421,11/09/19 16:09
141787,11/09/19 16:10
137744,11/09/19 16:10
152281,11/09/19 16:12
146118,11/09/19 16:13
143352,11/09/19 16:15
137585,11/09/19 16:18
142527,11/09/19 16:18
150089,11/09/19 16:19
145373,11/09/19 16:20
152520,11/09/19 16:22
145767,11/09/19 16:26
139356,11/09/19 16:27
138457,11/09/19 16:28
138121,11/09/19 16:29
151925,11/09/19 16:29
141857,11/09/19 16:30
149933,11/09/19 16:30
153256,11/09/19 16:33
152622,11/09/19 16:36
151750,11/09/19 16:38
148842,11/09/19 16:41
146633,11/09/19 16:42
147940,11/09/19 16:42
151087,11/09/19 16:43
143293,11/09/19 16:43
137241,11/09/19 16:43
153001,11/09/19 16:45
151390,11/09/19 16:50
154327,11/09/19 16:50
150533,11/09/19 16:57
150584,11/09/19 17:01
145795,11/09/19 17:02
154695,11/09/19 17:06
140084,11/09/19 17:07
141661,11/09/19 17:08
147143,11/09/19 17:10
149072,11/09/19 17:11
152447,11/09/19 17:12
140490,11/09/19 17:15
144033,11/09/19 17:15
151424,11/09/19 17:17
138577,11/09/19 17:19
147462,11/09/19 17:20
138651,11/09/19 17:20
143031,11/09/19 17:23
142345,11/09/19 17:28
152099,11/09/19 17:31
154213,11/09/19 17:31
150233,11/09/19 17:33
144357,11/09/19 17:33
140571,11/09/19 17:37
153063,11/09/19 17:38
148106,11/09/19 17:38
140179,11/09/19 17:42
148722,11/09/19 17:43
147139,11/09/19 17:43
146506,11/09/19 17:43
142107,11/09/19 17:47
141940,11/09/19 17:49
153085,11/09/19 17:49
140577,11/09/19 17:53
148633,11/09/19 17:54
142575,11/09/19 17:56
147402,11/09/19 17:58
149134,11/09/19 18:01
142825,11/09/19 18:01
150607,11/09/19 18:03
147525,11/09/19 18:05
143075,11/09/19 18:07
140849,11/09/19 18:10
149680,11/09/19 18:12
145265,11/09/19 18:12
153447,11/09/19 18:12
141624,11/09/19 18:13
142627,11/09/19 18:14
144235,11/09/19 18:14
150015,11/09/19 18:18
140327,11/09/19 18:20
150322,11/09/19 18:21
150639,11/09/19 18:23
146421,11/09/19 18:24
141757,11/09/19 18:26
150179,11/09/19 18:26
148854,11/09/19 18:27
141055,11/09/19 18:27
148853,11/09/19 18:27
146760,11/09/19 18:28
146759,11/09/19 18:28
141545,11/09/19 18:30
151898,11/09/19 18:32
142733,11/09/19 18:33
139143,11/09/19 18:34
138640,11/09/19 18:36
143260,11/09/19 18:36
138641,11/09/19 18:36
145675,11/09/19 18:48
138741,11/09/19 18:51
140315,11/09/19 18:52
146142,11/09/19 18:53
147627,11/09/19 18:55
151237,11/09/19 18:56
150215,11/09/19 18:56
150214,11/09/19 18:56
138025,11/09/19 18:58
140304,11/09/19 18:59
149600,11/09/19 19:00
152179,11/09/19 19:01
147292,11/09/19 19:01
149106,11/09/19 19:02
150377,11/09/19 19:03
145197,11/09/19 19:04
149357,11/09/19 19:06
141682,11/09/19 19:07
137551,11/09/19 19:07
148415,11/09/19 19:10
137728,11/09/19 19:11
141205,11/09/19 19:11
138954,11/09/19 19:11
150216,11/09/19 19:12
139368,11/09/19 19:13
137848,11/09/19 19:15
144031,11/09/19 19:15
147738,11/09/19 19:20
142844,11/09/19 19:22
137329,11/09/19 19:24
142589,11/09/19 19:25
147192,11/09/19 19:25
149936,11/09/19 19:26
153137,11/09/19 19:28
137198,11/09/19 19:29
145949,11/09/19 19:30
143697,11/09/19 19:32
143140,11/09/19 19:35
139568,11/09/19 19:35
138796,11/09/19 19:36
148640,11/09/19 19:43
146596,11/09/19 19:48
149626,11/09/19 19:48
144025,11/09/19 19:49
149440,11/09/19 19:50
143020,11/09/19 19:51
139906,11/09/19 19:52
143696,11/09/19 19:52
143767,11/09/19 19:52
139794,11/09/19 19:53
145451,11/09/19 19:55
141999,11/09/19 19:55
148690,11/09/19 19:58
152225,11/09/19 19:58
145905,11/09/19 19:58
145904,11/09/19 19:58
152313,11/09/19 20:00
148432,11/09/19 20:00
137663,11/09/19 20:07
152985,11/09/19 20:13
152564,11/09/19 20:13
152986,11/09/19 20:13
147742,11/09/19 20:13
139859,11/09/19 20:18
138348,11/09/19 20:18
139978,11/09/19 20:18
146894,11/09/19 20:29
152638,11/09/19 20:30
148397,11/09/19 20:32
142596,11/09/19 20:34
154757,11/09/19 20:35
139918,11/09/19 20:39
153687,11/09/19 20:40
139672,11/09/19 20:40
151221,11/09/19 20:41
144221,11/09/19 20:42
144559,11/09/19 20:43
150588,11/09/19 20:44
148815,11/09/19 20:49
149547,11/09/19 20:52
142658,11/09/19 20:54
150005,11/09/19 20:57
138660,11/09/19 20:58
154100,11/09/19 20:59
150634,11/09/19 20:59
143709,11/09/19 21:00
144445,11/09/19 21:04
143358,11/09/19 21:06
145396,11/09/19 21:06
142035,11/09/19 21:07
143125,11/09/19 21:07
141701,11/09/19 21:08
149620,11/09/19 21:08
143411,11/09/19 21:13
139442,11/09/19 21:13
137510,11/09/19 21:14
151594,11/09/19 21:16
148701,11/09/19 21:17
141505,11/09/19 21:19
153924,11/09/19 21:21
142326,11/09/19 21:22
153454,11/09/19 21:22
145948,11/09/19 21:22
142855,11/09/19 21:29
151742,11/09/19 21:32
139719,11/09/19 21:32
149148,11/09/19 21:33
148865,11/09/19 21:36
143312,11/09/19 21:38
153558,11/09/19 21:39
149352,11/09/19 21:46
142169,11/09/19 21:47
145868,11/09/19 21:50
144068,11/09/19 21:52
141867,11/09/19 21:52
152888,11/09/19 21:54
144220,11/09/19 21:55
142826,11/09/19 21:57
149486,11/09/19 22:00
143676,11/09/19 22:01
138354,11/09/19 22:02
137468,11/09/19 22:07
142662,11/09/19 22:09
141296,11/09/19 22:10
154748,11/09/19 22:12
154247,11/09/19 22:13
151972,11/09/19 22:22
152988,11/09/19 22:23
141603,11/09/19 22:26
147704,11/09/19 22:34
154015,11/09/19 22:38
137142,11/09/19 22:40
148520,11/09/19 22:41
146696,11/09/19 22:43
153536,11/09/19 22:44
141453,11/09/19 22:51
153463,11/09/19 22:55
141499,11/09/19 22:56
154433,11/09/19 22:57
145627,11/09/19 22:59
137868,11/09/19 22:59
153476,11/09/19 23:01
144545,11/09/19 23:04
153509,11/09/19 23:04
146158,11/09/19 23:10
150283,11/09/19 23:13
153833,11/09/19 23:15
138212,11/09/19 23:16
147601,11/09/19 23:16
138213,11/09/19 23:16
140700,11/09/19 23:18
149376,11/09/19 23:19
152350,11/09/19 23:19
154177,11/09/19 23:25
149493,11/09/19 23:26
142815,11/09/19 23:27
147707,11/09/19 23:30
153684,11/09/19 23:30
144397,11/09/19 23:31
143401,11/09/19 23:31
138593,11/09/19 23:38
138039,11/09/19 23:40
142907,11/09/19 23:43
138579,11/09/19 23:43
150714,11/09/19 23:46
144494,11/09/19 23:48
137218,11/09/19 23:48
146972,11/09/19 23:48
154319,11/09/19 23:48
138857,11/09/19 23:49
148904,11/09/19 23:49
139704,11/09/19 23:52
147381,11/09/19 23:52
149729,11/09/19 23:53
147560,11/10/19 00:13
145022,11/10/19 00:24
148484,11/10/19 00:25
150174,11/10/19 00:28
144392,11/10/19 00:29
137701,11/10/19 00:31
142577,11/10/19 00:40
138616,11/10/19 00:46
141493,11/10/19 01:26
153958,11/10/19 01:29
142240,11/10/19 01:57
153212,11/10/19 03:55
145196,11/10/19 03:56
139456,11/10/19 04:18
141914,11/10/19 04:48
151591,11/10/19 05:07
150243,11/10/19 05:44
148983,11/10/19 06:06
147013,11/10/19 06:09
150899,11/10/19 06:16
141764,11/10/19 06:26
142975,11/10/19 06:27
145214,11/10/19 06:33
145705,11/10/19 06:37
146244,11/10/19 06:37
142412,11/10/19 06:40
144970,11/10/19 06:48
137920,11/10/19 06:52
153641,11/10/19 06:53
151305,11/10/19 07:01
147848,11/10/19 07:02
144812,11/10/19 07:09
137339,11/10/19 07:13
142972,11/10/19 07:23
154343,11/10/19 07:24
144296,11/10/19 07:29
146595,11/10/19 07:32
147991,11/10/19 07:39
152783,11/10/19 07:42
138949,11/10/19 07:43
148785,11/10/19 07:49
147720,11/10/19 07:53
147688,11/10/19 07:54
137912,11/10/19 07:58
141933,11/10/19 08:04
146811,11/10/19 08:04
143938,11/10/19 08:06
153928,11/10/19 08:13
140010,11/10/19 08:14
153766,11/10/19 08:19
150979,11/10/19 08:24
145727,11/10/19 08:25
141557,11/10/19 08:31
146465,11/10/19 08:32
153506,11/10/19 08:37
140307,11/10/19 08:38
154509,11/10/19 08:39
154510,11/10/19 08:39
138824,11/10/19 08:44
154074,11/10/19 08:48
146751,11/10/19 08:51
146103,11/10/19 08:55
150337,11/10/19 08:55
145332,11/10/19 09:02
140736,11/10/19 09:03
138211,11/10/19 09:04
147569,11/10/19 09:07
141386,11/10/19 09:09
150454,11/10/19 09:15
146285,11/10/19 09:21
139747,11/10/19 09:24
144738,11/10/19 09:28
154335,11/10/19 09:30
141138,11/10/19 09:34
139403,11/10/19 09:36
138133,11/10/19 09:36
147448,11/10/19 09:36
145630,11/10/19 09:38
151640,11/10/19 09:38
154195,11/10/19 09:40
146534,11/10/19 09:41
152749,11/10/19 09:44
140544,11/10/19 09:45
148428,11/10/19 09:46
146299,11/10/19 09:50
145600,11/10/19 09:50
150749,11/10/19 09:52
139458,11/10/19 09:52
